[INFO] time: 2023-12-18 12:20:52, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:23:34, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:23:34, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:31:16, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:31:16, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:31:16, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:31:16, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:33:19, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:33:19, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:33:19, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:33:19, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:39:38, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:39:38, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:39:38, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:39:38, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:41:58, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:41:58, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:41:58, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:41:58, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:43:40, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:43:40, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:43:40, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:43:40, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:45:01, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:45:01, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:45:01, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:45:01, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:45:18, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:45:18, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:45:18, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:45:18, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:46:05, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:46:05, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:46:05, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:46:05, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:49:13, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:49:13, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:49:13, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:49:13, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:54:42, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:54:42, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:54:42, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:54:42, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:55:19, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:55:19, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:55:19, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:55:20, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:55:32, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:55:32, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:55:32, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 12:55:32, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:07:48, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:07:48, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:07:48, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:07:48, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:25:51, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:25:51, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:25:51, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:25:51, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:26:01, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:26:01, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:26:01, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:26:01, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:26:39, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:26:39, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:26:39, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:26:39, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:27:05, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:27:05, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:27:05, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:27:06, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:28:35, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: {'application_metadata': [{'application_uid': '3f356345-af84-4519-bc00-a3821058709a', 'agent': [{'agent_uid': '4d46ff34-ac77-440a-9e3a-faa3debae39b', 'organization': {'organization_uid': '36efa08c-aaaf-424c-b5b2-e0603c59f7e2', 'organization_created_time': '2023-12-15T16:55:40.668384+08:00', 'organization_name': 'Jones PLC', 'organization_description': 'Computer by impact wide themselves then citizen. White surface role central. Us and score sea experience above. Reduce already soldier inside.'}, 'agent_created_time': '2023-12-15T16:55:41.072988+08:00', 'agent_name': 'Johnson LLC', 'agent_activation_token': 'lHSkWgnjle8leXs3vp6fe2FwY0Moc890', 'agent_description': 'Thing owner fall dream late positive. Right training generation may once dream play I.'}], 'project': {'project_uid': '9455ebbe-934e-4fc4-b757-fa64f6bd7eed', 'organization': {'organization_uid': 'bd05ed3a-38d8-4fac-b108-adcccd0edde3', 'organization_created_time': '2023-12-15T16:55:40.668390+08:00', 'organization_name': 'Walls Ltd', 'organization_description': 'Explain east like others fast manager. Throw modern rate own computer hundred. Today science hair company sometimes.\nDiscover network before three program. Operation garden Republican kitchen.'}, 'project_created_time': '2023-12-15T16:55:41.074155+08:00', 'project_name': 'Ltd', 'project_description': 'Crime minute energy board listen someone report.\nDebate artist agent level able store wrong central. Natural early history sound doctor. Major dinner interesting whose.'}, 'application_created_time': '2023-12-15T16:55:41.074863+08:00', 'application_name': 'and Sons', 'application_description': 'Relationship store home risk discover response. Specific need also. Network economic business charge produce. Trial arrive new his cost red economic.'}]}
[INFO] time: 2023-12-18 13:28:35, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:28:35, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:28:36, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:28:48, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: {'application_metadata': [{'application_uid': '3f356345-af84-4519-bc00-a3821058709a', 'agent': [{'agent_uid': '4d46ff34-ac77-440a-9e3a-faa3debae39b', 'organization': {'organization_uid': '36efa08c-aaaf-424c-b5b2-e0603c59f7e2', 'organization_created_time': '2023-12-15T16:55:40.668384+08:00', 'organization_name': 'Jones PLC', 'organization_description': 'Computer by impact wide themselves then citizen. White surface role central. Us and score sea experience above. Reduce already soldier inside.'}, 'agent_created_time': '2023-12-15T16:55:41.072988+08:00', 'agent_name': 'Johnson LLC', 'agent_activation_token': 'lHSkWgnjle8leXs3vp6fe2FwY0Moc890', 'agent_description': 'Thing owner fall dream late positive. Right training generation may once dream play I.'}], 'project': {'project_uid': '9455ebbe-934e-4fc4-b757-fa64f6bd7eed', 'organization': {'organization_uid': 'bd05ed3a-38d8-4fac-b108-adcccd0edde3', 'organization_created_time': '2023-12-15T16:55:40.668390+08:00', 'organization_name': 'Walls Ltd', 'organization_description': 'Explain east like others fast manager. Throw modern rate own computer hundred. Today science hair company sometimes.\nDiscover network before three program. Operation garden Republican kitchen.'}, 'project_created_time': '2023-12-15T16:55:41.074155+08:00', 'project_name': 'Ltd', 'project_description': 'Crime minute energy board listen someone report.\nDebate artist agent level able store wrong central. Natural early history sound doctor. Major dinner interesting whose.'}, 'application_created_time': '2023-12-15T16:55:41.074863+08:00', 'application_name': 'and Sons', 'application_description': 'Relationship store home risk discover response. Specific need also. Network economic business charge produce. Trial arrive new his cost red economic.'}]}
[INFO] time: 2023-12-18 13:28:48, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:28:48, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:28:48, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:31:20, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: {'application_metadata': [{'application_uid': '3f356345-af84-4519-bc00-a3821058709a', 'agent': [{'agent_uid': '4d46ff34-ac77-440a-9e3a-faa3debae39b', 'organization': {'organization_uid': '36efa08c-aaaf-424c-b5b2-e0603c59f7e2', 'organization_created_time': '2023-12-15T16:55:40.668384+08:00', 'organization_name': 'Jones PLC', 'organization_description': 'Computer by impact wide themselves then citizen. White surface role central. Us and score sea experience above. Reduce already soldier inside.'}, 'agent_created_time': '2023-12-15T16:55:41.072988+08:00', 'agent_name': 'Johnson LLC', 'agent_activation_token': 'lHSkWgnjle8leXs3vp6fe2FwY0Moc890', 'agent_description': 'Thing owner fall dream late positive. Right training generation may once dream play I.'}], 'project': {'project_uid': '9455ebbe-934e-4fc4-b757-fa64f6bd7eed', 'organization': {'organization_uid': 'bd05ed3a-38d8-4fac-b108-adcccd0edde3', 'organization_created_time': '2023-12-15T16:55:40.668390+08:00', 'organization_name': 'Walls Ltd', 'organization_description': 'Explain east like others fast manager. Throw modern rate own computer hundred. Today science hair company sometimes.\nDiscover network before three program. Operation garden Republican kitchen.'}, 'project_created_time': '2023-12-15T16:55:41.074155+08:00', 'project_name': 'Ltd', 'project_description': 'Crime minute energy board listen someone report.\nDebate artist agent level able store wrong central. Natural early history sound doctor. Major dinner interesting whose.'}, 'application_created_time': '2023-12-15T16:55:41.074863+08:00', 'application_name': 'and Sons', 'application_description': 'Relationship store home risk discover response. Specific need also. Network economic business charge produce. Trial arrive new his cost red economic.'}]}
[INFO] time: 2023-12-18 13:31:20, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:31:20, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:31:20, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:32:52, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: {'application_metadata': [{'application_uid': '3f356345-af84-4519-bc00-a3821058709a', 'agent': [{'agent_uid': '4d46ff34-ac77-440a-9e3a-faa3debae39b', 'organization': {'organization_uid': '36efa08c-aaaf-424c-b5b2-e0603c59f7e2', 'organization_created_time': '2023-12-15T16:55:40.668384+08:00', 'organization_name': 'Jones PLC', 'organization_description': 'Computer by impact wide themselves then citizen. White surface role central. Us and score sea experience above. Reduce already soldier inside.'}, 'agent_created_time': '2023-12-15T16:55:41.072988+08:00', 'agent_name': 'Johnson LLC', 'agent_activation_token': 'lHSkWgnjle8leXs3vp6fe2FwY0Moc890', 'agent_description': 'Thing owner fall dream late positive. Right training generation may once dream play I.'}], 'project': {'project_uid': '9455ebbe-934e-4fc4-b757-fa64f6bd7eed', 'organization': {'organization_uid': 'bd05ed3a-38d8-4fac-b108-adcccd0edde3', 'organization_created_time': '2023-12-15T16:55:40.668390+08:00', 'organization_name': 'Walls Ltd', 'organization_description': 'Explain east like others fast manager. Throw modern rate own computer hundred. Today science hair company sometimes.\nDiscover network before three program. Operation garden Republican kitchen.'}, 'project_created_time': '2023-12-15T16:55:41.074155+08:00', 'project_name': 'Ltd', 'project_description': 'Crime minute energy board listen someone report.\nDebate artist agent level able store wrong central. Natural early history sound doctor. Major dinner interesting whose.'}, 'application_created_time': '2023-12-15T16:55:41.074863+08:00', 'application_name': 'and Sons', 'application_description': 'Relationship store home risk discover response. Specific need also. Network economic business charge produce. Trial arrive new his cost red economic.'}]}
[INFO] time: 2023-12-18 13:32:52, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:32:52, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:32:52, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:33:04, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: {'application_metadata': [{'application_uid': '3f356345-af84-4519-bc00-a3821058709a', 'agent': [{'agent_uid': '4d46ff34-ac77-440a-9e3a-faa3debae39b', 'organization': {'organization_uid': '36efa08c-aaaf-424c-b5b2-e0603c59f7e2', 'organization_created_time': '2023-12-15T16:55:40.668384+08:00', 'organization_name': 'Jones PLC', 'organization_description': 'Computer by impact wide themselves then citizen. White surface role central. Us and score sea experience above. Reduce already soldier inside.'}, 'agent_created_time': '2023-12-15T16:55:41.072988+08:00', 'agent_name': 'Johnson LLC', 'agent_activation_token': 'lHSkWgnjle8leXs3vp6fe2FwY0Moc890', 'agent_description': 'Thing owner fall dream late positive. Right training generation may once dream play I.'}], 'project': {'project_uid': '9455ebbe-934e-4fc4-b757-fa64f6bd7eed', 'organization': {'organization_uid': 'bd05ed3a-38d8-4fac-b108-adcccd0edde3', 'organization_created_time': '2023-12-15T16:55:40.668390+08:00', 'organization_name': 'Walls Ltd', 'organization_description': 'Explain east like others fast manager. Throw modern rate own computer hundred. Today science hair company sometimes.\nDiscover network before three program. Operation garden Republican kitchen.'}, 'project_created_time': '2023-12-15T16:55:41.074155+08:00', 'project_name': 'Ltd', 'project_description': 'Crime minute energy board listen someone report.\nDebate artist agent level able store wrong central. Natural early history sound doctor. Major dinner interesting whose.'}, 'application_created_time': '2023-12-15T16:55:41.074863+08:00', 'application_name': 'and Sons', 'application_description': 'Relationship store home risk discover response. Specific need also. Network economic business charge produce. Trial arrive new his cost red economic.'}]}
[INFO] time: 2023-12-18 13:33:04, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:33:04, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:33:04, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:33:39, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: {'application_metadata': [{'application_uid': '3f356345-af84-4519-bc00-a3821058709a', 'agent': [{'agent_uid': '4d46ff34-ac77-440a-9e3a-faa3debae39b', 'organization': {'organization_uid': '36efa08c-aaaf-424c-b5b2-e0603c59f7e2', 'organization_created_time': '2023-12-15T16:55:40.668384+08:00', 'organization_name': 'Jones PLC', 'organization_description': 'Computer by impact wide themselves then citizen. White surface role central. Us and score sea experience above. Reduce already soldier inside.'}, 'agent_created_time': '2023-12-15T16:55:41.072988+08:00', 'agent_name': 'Johnson LLC', 'agent_activation_token': 'lHSkWgnjle8leXs3vp6fe2FwY0Moc890', 'agent_description': 'Thing owner fall dream late positive. Right training generation may once dream play I.'}], 'project': {'project_uid': '9455ebbe-934e-4fc4-b757-fa64f6bd7eed', 'organization': {'organization_uid': 'bd05ed3a-38d8-4fac-b108-adcccd0edde3', 'organization_created_time': '2023-12-15T16:55:40.668390+08:00', 'organization_name': 'Walls Ltd', 'organization_description': 'Explain east like others fast manager. Throw modern rate own computer hundred. Today science hair company sometimes.\nDiscover network before three program. Operation garden Republican kitchen.'}, 'project_created_time': '2023-12-15T16:55:41.074155+08:00', 'project_name': 'Ltd', 'project_description': 'Crime minute energy board listen someone report.\nDebate artist agent level able store wrong central. Natural early history sound doctor. Major dinner interesting whose.'}, 'application_created_time': '2023-12-15T16:55:41.074863+08:00', 'application_name': 'and Sons', 'application_description': 'Relationship store home risk discover response. Specific need also. Network economic business charge produce. Trial arrive new his cost red economic.'}]}
[INFO] time: 2023-12-18 13:33:39, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:33:39, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:33:40, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:36:01, module: central_layer_data_mgt, actor: AppMetadataManager, function: save_application_metadata, payload: {'application_metadata': [{'application_uid': '3f356345-af84-4519-bc00-a3821058709a', 'agent': [{'agent_uid': '4d46ff34-ac77-440a-9e3a-faa3debae39b', 'organization': {'organization_uid': '36efa08c-aaaf-424c-b5b2-e0603c59f7e2', 'organization_created_time': '2023-12-15T16:55:40.668384+08:00', 'organization_name': 'Jones PLC', 'organization_description': 'Computer by impact wide themselves then citizen. White surface role central. Us and score sea experience above. Reduce already soldier inside.'}, 'agent_created_time': '2023-12-15T16:55:41.072988+08:00', 'agent_name': 'Johnson LLC', 'agent_activation_token': 'lHSkWgnjle8leXs3vp6fe2FwY0Moc890', 'agent_description': 'Thing owner fall dream late positive. Right training generation may once dream play I.'}], 'project': {'project_uid': '9455ebbe-934e-4fc4-b757-fa64f6bd7eed', 'organization': {'organization_uid': 'bd05ed3a-38d8-4fac-b108-adcccd0edde3', 'organization_created_time': '2023-12-15T16:55:40.668390+08:00', 'organization_name': 'Walls Ltd', 'organization_description': 'Explain east like others fast manager. Throw modern rate own computer hundred. Today science hair company sometimes.\nDiscover network before three program. Operation garden Republican kitchen.'}, 'project_created_time': '2023-12-15T16:55:41.074155+08:00', 'project_name': 'Ltd', 'project_description': 'Crime minute energy board listen someone report.\nDebate artist agent level able store wrong central. Natural early history sound doctor. Major dinner interesting whose.'}, 'application_created_time': '2023-12-15T16:55:41.074863+08:00', 'application_name': 'and Sons', 'application_description': 'Relationship store home risk discover response. Specific need also. Network economic business charge produce. Trial arrive new his cost red economic.'}]}
[INFO] time: 2023-12-18 13:36:01, module: central_layer_data_mgt, actor: PipelineMetadataManager, function: save_pipeline_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:36:01, module: central_layer_data_mgt, actor: ModelMetadataManager, function: save_model_metadata, payload: Invalid JSON or empty payload
[INFO] time: 2023-12-18 13:36:01, module: model_file_mgt, actor: ModelFileManager, function: save_model_file, payload: Invalid JSON or empty payload
